WKT,id,NAT_ID,AUTH_ID,NAME,FEATURE,CATEGORY,GROUP,LATITUDE,LONGITUDE,AUTHORITY,SUPPLY_DATE
"POINT (133.623091407239 -11.8197138502908)","244082",NT_10459,"10459",Arrla Bay,BAY,WATERBODY,HYDROLOGY,-11.8197,133.6231,NT,2024/03/01 01:51:42
"POINT (131.210091304665 -12.1593138798829)","244083",NT_10145,"10145",Adam Bay,BAY,WATERBODY,HYDROLOGY,-12.1593,131.2101,NT,2024/03/01 01:51:42
"POINT (133.224891387976 -11.7085138582057)","244084",NT_10511,"10511",Aurari Bay,BAY,WATERBODY,HYDROLOGY,-11.7085,133.2249,NT,2024/03/01 01:51:42
"POINT (136.617691600898 -13.7778137595042)","244085",NT_10527,"10527",Ayarina Bay,BAY,WATERBODY,HYDROLOGY,-13.7778,136.6177,NT,2024/03/01 01:51:42
"POINT (132.033291333448 -11.4500138771658)","244086",NT_10182,"10182",Aiton Bay,BAY,WATERBODY,HYDROLOGY,-11.45,132.0333,NT,2024/03/01 01:51:42
"POINT (136.978491685683 -15.6597137326777)","244087",NT_10614,"10614",Barbara Cove,BAY,WATERBODY,HYDROLOGY,-15.6597,136.9785,NT,2024/03/01 01:51:42
"POINT (136.929991566492 -12.3030137613622)","244088",NT_10624,"10624",Baringura Inlet,BAY,WATERBODY,HYDROLOGY,-12.303,136.93,NT,2024/03/01 01:51:42
"POINT (132.188091338498 -11.334113876207)","244089",NT_10656,"10656",Barrow Bay,BAY,WATERBODY,HYDROLOGY,-11.3341,132.1881,NT,2024/03/01 01:51:42
"POINT (131.581591322263 -12.2335138759946)","244090",NT_11684,"11684",Chambers Bay,BAY,WATERBODY,HYDROLOGY,-12.2335,131.5816,NT,2024/03/01 01:51:42
"POINT (136.945691568619 -12.3447137605062)","244091",NT_12197,"12197",Dalywoi Bay,BAY,WATERBODY,HYDROLOGY,-12.3447,136.9457,NT,2024/03/01 01:51:42
"POINT (136.711991670063 -15.6718137413233)","244092",NT_11266,"11266",Buchanan Bay,BAY,WATERBODY,HYDROLOGY,-15.6718,136.712,NT,2024/03/01 01:51:42
"POINT (135.853191511806 -12.0945137959419)","244093",NT_11281,"11281",Buckingham Bay,BAY,WATERBODY,HYDROLOGY,-12.0945,135.8532,NT,2024/03/01 01:51:42
"POINT (131.766691320606 -11.3000138812641)","244094",NT_11744,"11744",Christies Bay,BAY,WATERBODY,HYDROLOGY,-11.3,131.7667,NT,2024/03/01 01:51:42
"POINT (136.813091678598 -15.7420137374829)","244095",NT_11773,"11773",Clarke Bay,BAY,WATERBODY,HYDROLOGY,-15.742,136.8131,NT,2024/03/01 01:51:42
"POINT (132.049991330949 -11.1833138790252)","244096",NT_11945,"11945",Coral Bay,BAY,WATERBODY,HYDROLOGY,-11.1833,132.05,NT,2024/03/01 01:51:42
"POINT (131.390091307774 -11.6074138825511)","244097",NT_11812,"11812",Cobham Bay,BAY,WATERBODY,HYDROLOGY,-11.6074,131.3901,NT,2024/03/01 01:51:42
"POINT (136.444091593566 -13.8286137645278)","244098",NT_12280,"12280",Deception Bay,BAY,WATERBODY,HYDROLOGY,-13.8286,136.4441,NT,2024/03/01 01:51:42
"POINT (136.679591520065 -11.2283137781995)","244099",NT_11421,"11421",Burston Bay,BAY,WATERBODY,HYDROLOGY,-11.2283,136.6796,NT,2024/03/01 01:51:42
"POINT (136.877491677871 -15.6102137364218)","244100",NT_11460,"11460",Cabbage Tree Cove,BAY,WATERBODY,HYDROLOGY,-15.6102,136.8775,NT,2024/03/01 01:51:42
"POINT (136.555991567106 -12.8417137689967)","244101",NT_11478,"11478",Caledon Bay,BAY,WATERBODY,HYDROLOGY,-12.8417,136.556,NT,2024/03/01 01:51:42
"POINT (135.090691479156 -12.1411138158327)","244102",NT_11610,"11610",Castlereagh Bay,BAY,WATERBODY,HYDROLOGY,-12.1411,135.0907,NT,2024/03/01 01:51:42
"POINT (136.505591655781 -15.6167137483227)","244103",NT_11612,"11612",Casuarina Bay,BAY,WATERBODY,HYDROLOGY,-15.6167,136.5056,NT,2024/03/01 01:51:42
"POINT (130.823791289086 -12.4522138804938)","244104",NT_12092,"12092",Cullen Bay,BAY,WATERBODY,HYDROLOGY,-12.4522,130.8238,NT,2024/03/01 01:51:42
"POINT (132.099991334012 -11.2667138777928)","244105",NT_12107,"12107",Curlew Bay,BAY,WATERBODY,HYDROLOGY,-11.2667,132.1,NT,2024/03/01 01:51:42
"POINT (131.183291296254 -11.2833138867569)","244106",NT_11187,"11187",Brenton Bay,BAY,WATERBODY,HYDROLOGY,-11.2833,131.1833,NT,2024/03/01 01:51:42
"POINT (136.733291619992 -14.1667137526849)","244107",NT_12190,"12190",Dalumba Bay,BAY,WATERBODY,HYDROLOGY,-14.1667,136.7333,NT,2024/03/01 01:51:42
"POINT (136.933891683513 -15.6742137340461)","244108",NT_13087,"13087",Geranium Bay,BAY,WATERBODY,HYDROLOGY,-15.6742,136.9339,NT,2024/03/01 01:51:42
"POINT (136.709891604851 -13.7536137567617)","244109",NT_13517,"13517",Hempel Bay,BAY,WATERBODY,HYDROLOGY,-13.7536,136.7099,NT,2024/03/01 01:51:42
"POINT (133.934991421198 -11.8392138441384)","244110",NT_13965,"13965",Junction Bay,BAY,WATERBODY,HYDROLOGY,-11.8392,133.935,NT,2024/03/01 01:51:42
"POINT (130.820591288806 -12.4327138806615)","244111",NT_12765,"12765",Fannie Bay,BAY,WATERBODY,HYDROLOGY,-12.4327,130.8206,NT,2024/03/01 01:51:42
"POINT (136.492991518711 -11.422813782458)","244112",NT_13602,"13602",Hopeful Bay,BAY,WATERBODY,HYDROLOGY,-11.4228,136.493,NT,2024/03/01 01:51:42
"POINT (132.047991343716 -12.2476138708645)","244113",NT_12823,"12823",Finke Bay,BAY,WATERBODY,HYDROLOGY,-12.2476,132.048,NT,2024/03/01 01:51:42
"POINT (130.133291254033 -11.6833138896927)","244114",NT_13216,"13216",Gordon Bay,BAY,WATERBODY,HYDROLOGY,-11.6833,130.1333,NT,2024/03/01 01:51:42
"POINT (136.608991599316 -13.7436137600547)","244115",NT_12386,"12386",Dirrangmurumanja Bay,BAY,WATERBODY,HYDROLOGY,-13.7436,136.609,NT,2024/03/01 01:51:42
"POINT (129.687491238519 -13.9850138737487)","244116",NT_13691,"13691",Hyland Bay,BAY,WATERBODY,HYDROLOGY,-13.985,129.6875,NT,2024/03/01 01:51:42
"POINT (130.591291278448 -12.4934138815769)","244117",NT_13698,"13698",Ida Bay,BAY,WATERBODY,HYDROLOGY,-12.4934,130.5913,NT,2024/03/01 01:51:42
"POINT (136.555691565041 -12.7786137695161)","244118",NT_13277,"13277",Grays Bay,BAY,WATERBODY,HYDROLOGY,-12.7786,136.5557,NT,2024/03/01 01:51:42
"POINT (136.622091573648 -12.9453137660799)","244119",NT_12487,"12487",Du Pre Bay,BAY,WATERBODY,HYDROLOGY,-12.9453,136.6221,NT,2024/03/01 01:51:42
"POINT (130.282691265416 -12.8325138805306)","244120",NT_12927,"12927",Fog Bay,BAY,WATERBODY,HYDROLOGY,-12.8325,130.2827,NT,2024/03/01 01:51:42
"POINT (136.112191557928 -13.2314137793385)","244121",NT_13305,"13305",Grindall Bay,BAY,WATERBODY,HYDROLOGY,-13.2314,136.1122,NT,2024/03/01 01:51:42
"POINT (130.868291291314 -12.4735138800399)","244122",NT_12963,"12963",Frances Bay,BAY,WATERBODY,HYDROLOGY,-12.4735,130.8683,NT,2024/03/01 01:51:42
"POINT (136.699491552677 -12.1989137696702)","244123",NT_13791,"13791",Inverell Bay,BAY,WATERBODY,HYDROLOGY,-12.1989,136.6995,NT,2024/03/01 01:51:42
"POINT (135.716691586115 -14.8667137776356)","244124",NT_12529,"12529",Eagle Bay,BAY,WATERBODY,HYDROLOGY,-14.8667,135.7167,NT,2024/03/01 01:51:42
"POINT (132.19769133977 -11.4030138755571)","244125",NT_12541,"12541",East Bay,BAY,WATERBODY,HYDROLOGY,-11.403,132.1977,NT,2024/03/01 01:51:42
"POINT (136.839391676663 -15.6410137374278)","244126",NT_13367,"13367",Gunyana Bay,BAY,WATERBODY,HYDROLOGY,-15.641,136.8394,NT,2024/03/01 01:51:42
"POINT (136.289391515654 -11.5956137872619)","244127",NT_13376,"13376",Guruliya Bay,BAY,WATERBODY,HYDROLOGY,-11.5956,136.2894,NT,2024/03/01 01:51:42
"POINT (137.047591688902 -15.6336137305699)","244128",NT_13794,"13794",Investigator Bay,BAY,WATERBODY,HYDROLOGY,-15.6336,137.0476,NT,2024/03/01 01:51:42
"POINT (136.006091553522 -13.2589137822172)","244129",NT_13846,"13846",Jalma Bay,BAY,WATERBODY,HYDROLOGY,-13.2589,136.0061,NT,2024/03/01 01:51:42
"POINT (136.216691531149 -12.2000137845477)","244130",NT_13048,"13048",Garadandanboi Bay,BAY,WATERBODY,HYDROLOGY,-12.2,136.2167,NT,2024/03/01 01:51:42
"POINT (136.688191518289 -11.1631137784583)","244131",NT_13877,"13877",Jensen Bay,BAY,WATERBODY,HYDROLOGY,-11.1631,136.6882,NT,2024/03/01 01:51:42
"POINT (136.550491536622 -11.9070137767391)","244132",NT_12626,"12626",Elizabeth Bay,BAY,WATERBODY,HYDROLOGY,-11.907,136.5505,NT,2024/03/01 01:51:42
"POINT (131.019191289918 -11.3469138875166)","244133",NT_14430,"14430",Lethbridge Bay,BAY,WATERBODY,HYDROLOGY,-11.3469,131.0192,NT,2024/03/01 01:51:42
"POINT (136.652691547946 -12.118113771813)","244134",NT_15002,"15002",Melville Bay,BAY,WATERBODY,HYDROLOGY,-12.1181,136.6527,NT,2024/03/01 01:51:42
"POINT (136.742591673228 -15.7101137400298)","244135",NT_14508,"14508",Lindsay Bay,BAY,WATERBODY,HYDROLOGY,-15.7101,136.7426,NT,2024/03/01 01:51:42
"POINT (132.244591339332 -11.2164138764146)","244136",NT_14553,"14553",Lizard Bay,BAY,WATERBODY,HYDROLOGY,-11.2164,132.2446,NT,2024/03/01 01:51:42
"POINT (136.701091553325 -12.2164137694771)","244137",NT_15039,"15039",Middle Bay,BAY,WATERBODY,HYDROLOGY,-12.2164,136.7011,NT,2024/03/01 01:51:42
"POINT (132.716691362183 -11.4500138682027)","244138",NT_15902,"15902",Mountnorris Bay,BAY,WATERBODY,HYDROLOGY,-11.45,132.7167,NT,2024/03/01 01:51:42
"POINT (132.599991353187 -11.1667138720748)","244139",NT_15140,"15140",Mission Bay,BAY,WATERBODY,HYDROLOGY,-11.1667,132.6,NT,2024/03/01 01:51:42
"POINT (132.093291333127 -11.2167138782579)","244140",NT_14119,"14119",Kennedy Bay,BAY,WATERBODY,HYDROLOGY,-11.2167,132.0933,NT,2024/03/01 01:51:42
"POINT (131.580091324566 -12.46831387422)","244141",NT_14123,"14123",Kens Bay,BAY,WATERBODY,HYDROLOGY,-12.4683,131.5801,NT,2024/03/01 01:51:42
"POINT (136.836591675364 -15.6086137377781)","244142",NT_14670,"14670",Macassar Bay,BAY,WATERBODY,HYDROLOGY,-15.6086,136.8366,NT,2024/03/01 01:51:42
"POINT (133.871091416473 -11.7431138461581)","244143",NT_14682,"14682",Madarrgaidj Bay,BAY,WATERBODY,HYDROLOGY,-11.7431,133.8711,NT,2024/03/01 01:51:42
"POINT (130.414891264969 -11.4147138905796)","244144",NT_14180,"14180",Kings Cove,BAY,WATERBODY,HYDROLOGY,-11.4147,130.4149,NT,2024/03/01 01:51:42
"POINT (132.882591368505 -11.4091138660399)","244145",NT_14721,"14721",Malay Bay,BAY,WATERBODY,HYDROLOGY,-11.4091,132.8826,NT,2024/03/01 01:51:42
"POINT (136.429391573856 -13.2403137697128)","244146",NT_14786,"14786",Marajella Bay,BAY,WATERBODY,HYDROLOGY,-13.2403,136.4294,NT,2024/03/01 01:51:42
"POINT (136.757291625083 -14.2789137510089)","244147",NT_14794,"14794",Marangala Bay,BAY,WATERBODY,HYDROLOGY,-14.2789,136.7573,NT,2024/03/01 01:51:42
"POINT (133.405291394558 -11.6431138556122)","244148",NT_14803,"14803",Mardbal Bay,BAY,WATERBODY,HYDROLOGY,-11.6431,133.4053,NT,2024/03/01 01:51:42
"POINT (136.57489151917 -11.3320137806506)","244149",NT_14288,"14288",Lagoon Bay,BAY,WATERBODY,HYDROLOGY,-11.332,136.5749,NT,2024/03/01 01:51:42
"POINT (134.179391436478 -12.0539138374485)","244150",NT_18233,"18233",Sandy Beach,BEACH,LANDFORM,TERRAIN,-12.0539,134.1794,NT,2024/03/01 01:51:42
"POINT (130.77509128704 -12.4876138805383)","244151",NT_18372,"18372",Silversands,BEACH,LANDFORM,TERRAIN,-12.4876,130.7751,NT,2024/03/01 01:51:42
"POINT (130.068891251358 -11.7205138896253)","244152",NT_18021,"18021",Rinamatta Beach,BEACH,LANDFORM,TERRAIN,-11.7205,130.0689,NT,2024/03/01 01:51:42
"POINT (136.932091566889 -12.3119137612207)","244153",NT_16212,"16212",Ngumuy Beach,BEACH,LANDFORM,TERRAIN,-12.3119,136.9321,NT,2024/03/01 01:51:42
"POINT (136.189191576223 -13.6975137733195)","244154",NT_16216,"16216",Ngurrkwurrumanja Beach,BEACH,LANDFORM,TERRAIN,-13.6975,136.1892,NT,2024/03/01 01:51:42
"POINT (129.480191227516 -14.1597138727335)","244155",NT_15988,"15988",Munda Beach,BEACH,LANDFORM,TERRAIN,-14.1597,129.4802,NT,2024/03/01 01:51:42
"POINT (136.519891597431 -13.8264137621894)","244156",NT_15992,"15992",Mundarringumanja Beach,BEACH,LANDFORM,TERRAIN,-13.8264,136.5199,NT,2024/03/01 01:51:42
"POINT (136.17919157712 -13.7428137732545)","244157",NT_16002,"16002",Mungurjirra Beach,BEACH,LANDFORM,TERRAIN,-13.7428,136.1792,NT,2024/03/01 01:51:42
"POINT (130.775691287054 -12.4854138805511)","244158",NT_21942,"21942",Plater Beach,BEACH,LANDFORM,TERRAIN,-12.4854,130.7757,NT,2024/03/01 01:51:42
"POINT (130.822191288991 -12.4491138805276)","244159",NT_21668,"21668",Cullen Beach,BEACH,LANDFORM,TERRAIN,-12.4491,130.8222,NT,2024/03/01 01:51:42
"POINT (130.350691268746 -12.8391138801865)","244160",NT_21742,"21742",Five Mile Beach,BEACH,LANDFORM,TERRAIN,-12.8391,130.3507,NT,2024/03/01 01:51:42
"POINT (136.678491551609 -12.1949137703711)","244161",NT_22213,"22213",Djanbirrkpuy Beach,BEACH,LANDFORM,TERRAIN,-12.1949,136.6785,NT,2024/03/01 01:51:42
"POINT (136.649091552919 -12.2750137706537)","244162",NT_22215,"22215",Gangurimurru Beach,BEACH,LANDFORM,TERRAIN,-12.275,136.6491,NT,2024/03/01 01:51:42
"POINT (136.899791563872 -12.2658137626556)","244163",NT_22224,"22224",Malinymirri Beach,BEACH,LANDFORM,TERRAIN,-12.2658,136.8998,NT,2024/03/01 01:51:42
"POINT (136.669291665353 -15.6092137431943)","244164",NT_20573,"20573",Limiyimiyila Beach,BEACH,LANDFORM,TERRAIN,-15.6092,136.6693,NT,2024/03/01 01:51:42
"POINT (136.413291598078 -14.0180137639584)","244165",NT_20427,"20427",Mud Cod Bay,BEACH,LANDFORM,TERRAIN,-14.018,136.4133,NT,2024/03/01 01:51:42
"POINT (136.417391599647 -14.0598137634968)","244166",NT_20428,"20428",Anganja Beach,BEACH,LANDFORM,TERRAIN,-14.0598,136.4174,NT,2024/03/01 01:51:42
"POINT (136.427391601026 -14.0860137629783)","244167",NT_20429,"20429",Yinidirra Beach,BEACH,LANDFORM,TERRAIN,-14.086,136.4274,NT,2024/03/01 01:51:42
"POINT (136.424391602548 -14.1379137626549)","244168",NT_20432,"20432",Malkiyangwa Beach,BEACH,LANDFORM,TERRAIN,-14.1379,136.4244,NT,2024/03/01 01:51:42
"POINT (136.401791602511 -14.1741137630612)","244169",NT_20433,"20433",Angurukurikba Beach,BEACH,LANDFORM,TERRAIN,-14.1741,136.4018,NT,2024/03/01 01:51:42
"POINT (136.340791600198 -14.2038137646923)","244170",NT_20435,"20435",Arnjiya Beach,BEACH,LANDFORM,TERRAIN,-14.2038,136.3408,NT,2024/03/01 01:51:42
"POINT (136.423891604472 -14.1981137621879)","244171",NT_20437,"20437",Yelyuwarrakba Beach,BEACH,LANDFORM,TERRAIN,-14.1981,136.4239,NT,2024/03/01 01:51:42
"POINT (136.235991583358 -13.8480137707135)","244172",NT_20440,"20440",Yelyukwumanja Beach,BEACH,LANDFORM,TERRAIN,-13.848,136.236,NT,2024/03/01 01:51:42
"POINT (136.150791578544 -13.8359137733529)","244173",NT_20444,"20444",Yinbiya Beach,BEACH,LANDFORM,TERRAIN,-13.8359,136.1508,NT,2024/03/01 01:51:42
"POINT (136.110691575511 -13.8053137747835)","244174",NT_20446,"20446",Amakurrkwarra Beach,BEACH,LANDFORM,TERRAIN,-13.8053,136.1107,NT,2024/03/01 01:51:42
"POINT (136.110691574434 -13.7704137750628)","244175",NT_20447,"20447",Adamenimburru Beach,BEACH,LANDFORM,TERRAIN,-13.7704,136.1107,NT,2024/03/01 01:51:42
"POINT (136.108791574 -13.7595137752061)","244176",NT_20449,"20449",Analurru Beach,BEACH,LANDFORM,TERRAIN,-13.7595,136.1088,NT,2024/03/01 01:51:42
"POINT (136.179791576403 -13.7188137734288)","244177",NT_20452,"20452",Abarungkwa Beach,BEACH,LANDFORM,TERRAIN,-13.7188,136.1798,NT,2024/03/01 01:51:42
"POINT (135.533291567115 -14.5667137850493)","244178",NT_19788,"19788",Wiyakipa Beach,BEACH,LANDFORM,TERRAIN,-14.5667,135.5333,NT,2024/03/01 01:51:42
"POINT (136.877491629179 -14.2098137476511)","244179",NT_20467,"20467",Marngkala Beach,BEACH,LANDFORM,TERRAIN,-14.2098,136.8775,NT,2024/03/01 01:51:42
"POINT (136.718791603936 -13.7127137568059)","244180",NT_20485,"20485",Ayendadumanja Beach,BEACH,LANDFORM,TERRAIN,-13.7127,136.7188,NT,2024/03/01 01:51:42
"POINT (136.800591611935 -13.8245137532649)","244181",NT_19916,"19916",Yabangwamanja Beach,BEACH,LANDFORM,TERRAIN,-13.8245,136.8006,NT,2024/03/01 01:51:42
"POINT (129.398691223144 -14.3099138716895)","244182",NT_19976,"19976",Yelcher Beach,BEACH,LANDFORM,TERRAIN,-14.3099,129.3987,NT,2024/03/01 01:51:42
"POINT (132.20729135042 -12.2035138692721)","244183",NT_21090,"21090",Pococks Beach,BEACH,LANDFORM,TERRAIN,-12.2035,132.2073,NT,2024/03/01 01:51:42
"POINT (136.814091678551 -15.738913737475)","244184",NT_20553,"20553",Warlubarlula Beach,BEACH,LANDFORM,TERRAIN,-15.7389,136.8141,NT,2024/03/01 01:51:42
"POINT (136.596591660188 -15.585413745702)","244185",NT_20569,"20569",Yathangka Beach,BEACH,LANDFORM,TERRAIN,-15.5854,136.5966,NT,2024/03/01 01:51:42
"POINT (136.257991583044 -13.8017137704229)","244186",NT_17212,"17212",Numbarrila Beach,BEACH,LANDFORM,TERRAIN,-13.8017,136.258,NT,2024/03/01 01:51:42
"POINT (136.883791568266 -12.4170137619496)","244187",NT_17894,"17894",Rangura Beach,BEACH,LANDFORM,TERRAIN,-12.417,136.8838,NT,2024/03/01 01:51:42
"POINT (136.844191617044 -13.9078137511742)","244188",NT_17602,"17602",Picnic Beach,BEACH,LANDFORM,TERRAIN,-13.9078,136.8442,NT,2024/03/01 01:51:42
"POINT (130.39079126361 -11.3405138912479)","244189",NT_17641,"17641",Pinyianappi Beach,BEACH,LANDFORM,TERRAIN,-11.3405,130.3908,NT,2024/03/01 01:51:42
"POINT (130.636691281729 -12.687913879862)","244190",NT_17643,"17643",Pioneer Beach,BEACH,LANDFORM,TERRAIN,-12.6879,130.6367,NT,2024/03/01 01:51:42
"POINT (130.530991272028 -11.8245138869277)","244191",NT_22647,"22647",Tientebei Beach,BEACH,LANDFORM,TERRAIN,-11.8245,130.531,NT,2024/03/01 01:51:42
"POINT (131.068091295862 -11.8549138833016)","244192",NT_22649,"22649",Bonkalji Beach,BEACH,LANDFORM,TERRAIN,-11.8549,131.0681,NT,2024/03/01 01:51:42
"POINT (130.569791277947 -12.5842138810122)","244193",NT_22516,"22516",Tower Beach,BEACH,LANDFORM,TERRAIN,-12.5842,130.5698,NT,2024/03/01 01:51:42
"POINT (129.445291225642 -14.2039138724368)","244194",NT_19276,"19276",Untimelli Beach,BEACH,LANDFORM,TERRAIN,-14.2039,129.4453,NT,2024/03/01 01:51:42
"POINT (130.834591289443 -12.4303138805885)","244195",NT_19323,"19323",Vesteys Beach,BEACH,LANDFORM,TERRAIN,-12.4303,130.8346,NT,2024/03/01 01:51:42
"POINT (130.745291285258 -12.4273138811777)","244196",NT_19358,"19358",Wagait Beach,BEACH,LANDFORM,TERRAIN,-12.4273,130.7453,NT,2024/03/01 01:51:42
"POINT (136.78849155596 -12.1783137669839)","244197",NT_19083,"19083",Town Beach,BEACH,LANDFORM,TERRAIN,-12.1783,136.7885,NT,2024/03/01 01:51:42
"POINT (136.71029155278 -12.1874137694191)","244198",NT_19411,"19411",Wallaby Beach,BEACH,LANDFORM,TERRAIN,-12.1874,136.7103,NT,2024/03/01 01:51:42
"POINT (130.197091256491 -11.601813890077)","244199",NT_19459,"19459",Wangiti Beach,BEACH,LANDFORM,TERRAIN,-11.6018,130.1971,NT,2024/03/01 01:51:42
"POINT (130.614191275651 -11.8183138865303)","244200",NT_19464,"19464",Waniyanga Beach,BEACH,LANDFORM,TERRAIN,-11.8183,130.6142,NT,2024/03/01 01:51:42
"POINT (136.800991673272 -15.6098137389322)","244201",NT_19508,"19508",Water Beach,BEACH,LANDFORM,TERRAIN,-15.6098,136.801,NT,2024/03/01 01:51:42
"POINT (136.904891616971 -13.8137137499441)","244202",NT_10300,"10300",Amurranga Beach,BEACH,LANDFORM,TERRAIN,-13.8137,136.9049,NT,2024/03/01 01:51:42
"POINT (136.409391596323 -13.9700137644634)","244203",NT_10129,"10129",Abarungkwa Beach,BEACH,LANDFORM,TERRAIN,-13.97,136.4094,NT,2024/03/01 01:51:42
"POINT (132.633291366021 -11.9500138655301)","244204",NT_10397,"10397",Aralaij Beach,BEACH,LANDFORM,TERRAIN,-11.95,132.6333,NT,2024/03/01 01:51:42
"POINT (136.130291574431 -13.7375137747476)","244205",NT_10148,"10148",Adamaji Beach,BEACH,LANDFORM,TERRAIN,-13.7375,136.1303,NT,2024/03/01 01:51:42
"POINT (136.791991614552 -13.9147137528169)","244206",NT_10535,"10535",Ayungkwiyungkwa Beach,BEACH,LANDFORM,TERRAIN,-13.9147,136.792,NT,2024/03/01 01:51:42
"POINT (136.699091552274 -12.187213769778)","244207",NT_10864,"10864",Birritjimi Beach,BEACH,LANDFORM,TERRAIN,-12.1872,136.6991,NT,2024/03/01 01:51:42
"POINT (130.85049129033 -12.4516138803234)","244208",NT_12355,"12355",Dinah Beach,BEACH,LANDFORM,TERRAIN,-12.4516,130.8505,NT,2024/03/01 01:51:42
"POINT (130.873791290732 -12.3525138809159)","244209",NT_11613,"11613",Casuarina Beach,BEACH,LANDFORM,TERRAIN,-12.3525,130.8738,NT,2024/03/01 01:51:42
"POINT (130.986291295894 -12.3465138801801)","244210",NT_11504,"11504",Camerons Beach,BEACH,LANDFORM,TERRAIN,-12.3465,130.9863,NT,2024/03/01 01:51:42
"POINT (136.748591671358 -15.6454137403512)","244211",NT_11510,"11510",Camp Beach,BEACH,LANDFORM,TERRAIN,-15.6454,136.7486,NT,2024/03/01 01:51:42
"POINT (136.424391595999 -13.9356137642772)","244212",NT_12690,"12690",Endungwa Beach,BEACH,LANDFORM,TERRAIN,-13.9356,136.4244,NT,2024/03/01 01:51:42
"POINT (136.417991596361 -13.9572137643012)","244213",NT_12696,"12696",Eningkirra Beach,BEACH,LANDFORM,TERRAIN,-13.9572,136.418,NT,2024/03/01 01:51:42
"POINT (136.622191617286 -14.2636137554569)","244214",NT_12698,"12698",Eninyena Beach,BEACH,LANDFORM,TERRAIN,-14.2636,136.6222,NT,2024/03/01 01:51:42
"POINT (130.770991286897 -12.4952138805068)","244215",NT_13558,"13558",Hingston Beach,BEACH,LANDFORM,TERRAIN,-12.4952,130.771,NT,2024/03/01 01:51:42
"POINT (130.825691289185 -12.4536138804709)","244216",NT_14010,"14010",Kahlin Beach,BEACH,LANDFORM,TERRAIN,-12.4536,130.8257,NT,2024/03/01 01:51:42
"POINT (129.368991221524 -14.3667138712877)","244217",NT_12388,"12388",Ditji Beach,BEACH,LANDFORM,TERRAIN,-14.3667,129.369,NT,2024/03/01 01:51:42
"POINT (130.733891284731 -12.4281138812415)","244218",NT_13735,"13735",Imaluk Beach,BEACH,LANDFORM,TERRAIN,-12.4281,130.7339,NT,2024/03/01 01:51:42
"POINT (129.433391225004 -14.2249138722912)","244219",NT_13775,"13775",Injin Beach,BEACH,LANDFORM,TERRAIN,-14.2249,129.4334,NT,2024/03/01 01:51:42
"POINT (136.705391552753 -12.1932137695284)","244220",NT_13373,"13373",Gurrukpuy Beach,BEACH,LANDFORM,TERRAIN,-12.1932,136.7054,NT,2024/03/01 01:51:42
"POINT (136.768091554564 -12.1636137677605)","244221",NT_12561,"12561",East Woody Beach,BEACH,LANDFORM,TERRAIN,-12.1636,136.7681,NT,2024/03/01 01:51:42
"POINT (136.874891617051 -13.861313750545)","244222",NT_12593,"12593",Eight Mile Beach,BEACH,LANDFORM,TERRAIN,-13.8613,136.8749,NT,2024/03/01 01:51:42
"POINT (136.932691567457 -12.3278137610716)","244223",NT_13050,"13050",Garanhan Beach,BEACH,LANDFORM,TERRAIN,-12.3278,136.9327,NT,2024/03/01 01:51:42
"POINT (136.903691564569 -12.2812137624026)","244224",NT_13056,"13056",Garrirri Beach,BEACH,LANDFORM,TERRAIN,-12.2812,136.9037,NT,2024/03/01 01:51:42
"POINT (130.838291289852 -12.4651138803019)","244225",NT_14334,"14334",Lameroo Beach,BEACH,LANDFORM,TERRAIN,-12.4651,130.8383,NT,2024/03/01 01:51:42
"POINT (130.776291287047 -12.480013880588)","244226",NT_15028,"15028",Mica Beach,BEACH,LANDFORM,TERRAIN,-12.48,130.7763,NT,2024/03/01 01:51:42
"POINT (130.830191289337 -12.4450138805064)","244227",NT_15114,"15114",Mindil Beach,BEACH,LANDFORM,TERRAIN,-12.445,130.8302,NT,2024/03/01 01:51:42
"POINT (136.850691567759 -12.4467137627878)","244228",NT_14658,"14658",Lurrupukurru Beach,BEACH,LANDFORM,TERRAIN,-12.4467,136.8507,NT,2024/03/01 01:51:42
"POINT (136.772991614546 -13.9438137531977)","244229",NT_14728,"14728",Malkayubirra Beach,BEACH,LANDFORM,TERRAIN,-13.9438,136.773,NT,2024/03/01 01:51:42
