,State,Municipality,Name Id,Place Name,Place Name Status,Feature Type Code,Feature Type,Longitude,Latitude,Place Id,Gender,Aboriginal Origins,IsIndigenous,Traditional Owner Group,Traditional Owner Description,Gazette Published date,Gazette Reference,Gazette URL,Historical Information,Origin Language,Australian Indigenous Language,Anzac Related Name,Date First Recorded Day,Date First Recorded Month,Date First Recorded Year,Source,Author,Title,Date Published Day,Date Published Month,Date Published Year,Publisher,Place of Publication,Pages(s),Editor,Chapter Title,Journal Name,Issue,Year,Newspaper,File Number,Site Owner,Page Title,Site Title,Url,Location,Type of Artefact,Cartographer,Scale,Informant,Tape Title,Tape Number,Municipal Name,Endorsed by Council,Council Minutes,Organisation Name,Endorsed by GPNAP,WKT
62,VIC,YARRA CITY,31,ABBOTSFORD,REGISTERED,POST,POST OFFICE,144.9929226,-37.803459,9131,No Gender,,FALSE,,,,,,From an estate of that name.,,,,,,,Book,John George Saxton,Victoria Place-Names And Their Origin,,,1907,Saxton and Buckie,Clifton Hill,-,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.9929226 -37.803459)
63,VIC,YARRA CITY,100118,ABBOTSFORD,REGISTERED,LOCB,LOCALITY,144.9987114,-37.802505,100104,No Gender,,FALSE,,,1998-05-21,"G20, p.1139",,"Abbotsford (Scottish Borders - the residence of Sir Walter Scott). While there is also an Abbotsford in West Sussex, England, the name of this suburb seems to have a definite link with Scotland. According to one source (Barnes, 1964), an American admirer of Sir Walter Scott by the name of Moss settled here in 1859 and named his home after Sir Walter's residence. A second source (Kennedy & Kennedy, 1989) attributes the name to an estate owned by John Orr in the neighbouring suburb of Kew.",,,,,,,Website,Ian Kendall,,,1,2011,,,,,,,,,,,Ian Kendall ,"Scottish Place Names - Melbourne, Australia ",Rampant Scotland,http://www.rampantscotland.com/placenames/placename_melbourne.htm,,,,,,,,,,,,,POINT (144.9987114 -37.802505)
64,VIC,YARRA CITY,31,ABBOTSFORD,REGISTERED,POST,POST OFFICE,144.9929226,-37.803459,9131,No Gender,,FALSE,,,,,,"Traditional Name: Carran-carramulk Explanation: carran = prickly myrtle Discussion on Current Name: suburb by Yarra Ri,  McCrae 1934: 30, 50.",Woiwurrung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (144.9929226 -37.803459)
65,VIC,YARRA CITY,100118,ABBOTSFORD,REGISTERED,LOCB,LOCALITY,144.9987114,-37.802505,100104,No Gender,,FALSE,,,1998-05-21,"G20, p.1139",,"Traditional Name: Carran-carramulk Explanation: carran = prickly myrtle Discussion on Current Name: suburb by Yarra Ri,  McCrae 1934: 30, 50.",Woiwurrung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (144.9987114 -37.802505)
66,VIC,YARRA CITY,100118,ABBOTSFORD,REGISTERED,LOCB,LOCALITY,144.9987114,-37.802505,100104,No Gender,,FALSE,,,1998-05-21,"G20, p.1139",,"Original estate named by John Orr after the Tweed River ford used by the Abbot of Melrose Abbey, Scotland.  [An alternative story is that Abbotsford was named after George Abbot who owned a ford over the Yarra River.]",,,,,,,Book,"Blake, Les",Place Names of Victoria,,,1977,Rigby Ltd,Melbourne,22,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.9987114 -37.802505)
67,VIC,MILDURA RURAL CITY,33,ABBOTSFORD BRIDGE,REGISTERED,ROBR,ROAD BRIDGE,141.9868806,-34.1145306,11,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (141.9868806 -34.1145306)
68,VIC,YARRA CITY,34,ABBOTSFORD PRIMARY SCHOOL,REGISTERED,PRSC,PRIMARY SCHOOL,144.9988192,-37.8089652,9133,No Gender,,FALSE,,,,,,"Original estate named by John Orr after the Tweed River ford used by the Abbot of Melrose Abbey, Scotland.  [An alternative story is that Abbotsford was named after George Abbot who owned a ford over the Yarra River.]",,,,,,,Book,"Blake, Les",Place Names of Victoria,,,1977,Rigby Ltd,Melbourne,22,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.9988192 -37.8089652)
69,VIC,YARRA CITY,34,ABBOTSFORD PRIMARY SCHOOL,REGISTERED,PRSC,PRIMARY SCHOOL,144.9988192,-37.8089652,9133,No Gender,,FALSE,,,,,,"Abbotsford (Scottish Borders - the residence of Sir Walter Scott). While there is also an Abbotsford in West Sussex, England, the name of this suburb seems to have a definite link with Scotland. According to one source (Barnes, 1964), an American admirer of Sir Walter Scott by the name of Moss settled here in 1859 and named his home after Sir Walter's residence. A second source (Kennedy & Kennedy, 1989) attributes the name to an estate owned by John Orr in the neighbouring suburb of Kew.",,,,,,,Website,Ian Kendall,,,1,2011,,,,,,,,,,,Ian Kendall ,"Scottish Place Names - Melbourne, Australia ",Rampant Scotland,http://www.rampantscotland.com/placenames/placename_melbourne.htm,,,,,,,,,,,,,POINT (144.9988192 -37.8089652)
70,VIC,YARRA CITY,34,ABBOTSFORD PRIMARY SCHOOL,REGISTERED,PRSC,PRIMARY SCHOOL,144.9988192,-37.8089652,9133,No Gender,,FALSE,,,,,,From an estate of that name.,,,,,,,Book,John George Saxton,Victoria Place-Names And Their Origin,,,1907,Saxton and Buckie,Clifton Hill,-,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.9988192 -37.8089652)
71,VIC,YARRA CITY,34,ABBOTSFORD PRIMARY SCHOOL,REGISTERED,PRSC,PRIMARY SCHOOL,144.9988192,-37.8089652,9133,No Gender,,FALSE,,,,,,"Traditional Name: Carran-carramulk Explanation: carran = prickly myrtle Discussion on Current Name: suburb by Yarra Ri,  McCrae 1934: 30, 50.",Woiwurrung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (144.9988192 -37.8089652)
72,VIC,MANSFIELD SHIRE,35,ABBOTT CREEK,REGISTERED,WACO,WATERCOURSE,146.3175699,-37.562565,9134,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.3175699 -37.562565)
73,VIC,GREATER GEELONG CITY,121000,ABE WOOD RESERVE,REGISTERED,PARK,PARK,144.3131783,-38.0562348,120477,,,FALSE,,,,Sourced from Vicmap Oct 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.3131783 -38.0562348)
74,VIC,CORANGAMITE SHIRE,36,ABECKETTS CREEK,REGISTERED,WACO,WATERCOURSE,142.8646749,-38.4749048,12,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.8646749 -38.4749048)
75,VIC,GLEN EIRA CITY,115821,ABELES LIBERMAN PRESCHOOL,RECORDED,EAED,EARLY EDUCATION,145.0116059,-37.8711868,115576,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.0116059 -37.8711868)
76,VIC,MOONEE VALLEY CITY,100119,ABERFELDIE,REGISTERED,LOCB,LOCALITY,144.8979336,-37.7598565,100105,No Gender,,FALSE,,,1998-07-23,"G29, p.1987",,"Aberfeldie (Perthshire, spelt Aberfeldy, near where the Black Watch Regiment was formed in 1739). According to an article retrieved from Wikipedia in March 2007, the suburb takes its name from a property called 'Aberfeldie', located on the corner of Aberfeldie Street and Park Crescent, which its owner, Scotsman James Robertson, had named after a place in Scotland. When the property was sold in 1888 it became the name of the suburb. Barnes (1964) and Blake (1977), on the other hand, state that Aberfeldie was the name of an estate owned by the Napier family. Both explanations point to a Scottish origin. ",,,,,,,Website,Ian Kendall,,,1,2011,,,,,,,,,,,Ian Kendall,"Scottish Place Names - Melbourne, Australia",Rampant Scotland,http://www.rampantscotland.com/placenames/placename_melbourne.htm,,,,,,,,,,,,,POINT (144.8979336 -37.7598565)
77,VIC,MOONEE VALLEY CITY,38,ABERFELDIE PARK,REGISTERED,PARK,PARK,144.9014235,-37.7624675,9136,No Gender,,FALSE,,,,,,"Aberfeldie (Perthshire, spelt Aberfeldy, near where the Black Watch Regiment was formed in 1739). According to an article retrieved from Wikipedia in March 2007, the suburb takes its name from a property called 'Aberfeldie', located on the corner of Aberfeldie Street and Park Crescent, which its owner, Scotsman James Robertson, had named after a place in Scotland. When the property was sold in 1888 it became the name of the suburb. Barnes (1964) and Blake (1977), on the other hand, state that Aberfeldie was the name of an estate owned by the Napier family. Both explanations point to a Scottish origin. ",,,,,,,Website,Ian Kendall,,,1,2011,,,,,,,,,,,Ian Kendall,"Scottish Place Names - Melbourne, Australia",Rampant Scotland,http://www.rampantscotland.com/placenames/placename_melbourne.htm,,,,,,,,,,,,,POINT (144.9014235 -37.7624675)
78,VIC,MOONEE VALLEY CITY,39,ABERFELDIE PRIMARY SCHOOL,REGISTERED,PRSC,PRIMARY SCHOOL,144.89478,-37.7564748,9137,No Gender,,FALSE,,,,,,"Aberfeldie (Perthshire, spelt Aberfeldy, near where the Black Watch Regiment was formed in 1739). According to an article retrieved from Wikipedia in March 2007, the suburb takes its name from a property called 'Aberfeldie', located on the corner of Aberfeldie Street and Park Crescent, which its owner, Scotsman James Robertson, had named after a place in Scotland. When the property was sold in 1888 it became the name of the suburb. Barnes (1964) and Blake (1977), on the other hand, state that Aberfeldie was the name of an estate owned by the Napier family. Both explanations point to a Scottish origin. ",,,,,,,Website,Ian Kendall,,,1,2011,,,,,,,,,,,Ian Kendall,"Scottish Place Names - Melbourne, Australia",Rampant Scotland,http://www.rampantscotland.com/placenames/placename_melbourne.htm,,,,,,,,,,,,,POINT (144.89478 -37.7564748)
79,VIC,BAW BAW SHIRE,100120,ABERFELDY,REGISTERED,LOCB,LOCALITY,146.378349,-37.702066,100106,No Gender,,FALSE,,,1999-06-24,"G25, p.1480",,From a place in Scotland.,,,,,,,Book,John George Saxton,Victoria Place-Names And Their Origin,,,1907,Saxton and Buckie,Clifton Hill,-,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.378349 -37.702066)
80,VIC,BAW BAW SHIRE,123111,ABERFELDY / NAMBRUC STATE FOREST,DUAL,FRST,STATE FOREST,146.3784329,-37.6997305,122472,No Gender,Aboriginal Name,TRUE,,,2016-05-26,"G21, PAGE 1249",,From a place in Scotland.,,,,,,,Book,John George Saxton,Victoria Place-Names And Their Origin,,,1907,Saxton and Buckie,Clifton Hill,-,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.3784329 -37.6997305)
81,VIC,BAW BAW SHIRE,41,ABERFELDY RIVER,REGISTERED,WACO,WATERCOURSE,146.4381352,-37.8369395,9139,No Gender,,FALSE,,,,,,From a place in Scotland.,,,,,,,Book,John George Saxton,Victoria Place-Names And Their Origin,,,1907,Saxton and Buckie,Clifton Hill,-,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.4381352 -37.8369395)
82,VIC,BAW BAW SHIRE,41,ABERFELDY RIVER,REGISTERED,WACO,WATERCOURSE,146.4381352,-37.8369395,9139,No Gender,,FALSE,,,,,,Traditional name: Nambruc.  'Plenty of black opossums',Indigenous,Yes,,,,,Book,"Smyth, Robert Brough",The Aborigines of Victoria,,,1878,Government Printer,Melbourne,190,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.4381352 -37.8369395)
83,VIC,BAW BAW SHIRE,41,ABERFELDY RIVER,REGISTERED,WACO,WATERCOURSE,146.4381352,-37.8369395,9139,No Gender,,FALSE,,,,,,"Traditional Name: Nambruc Explanation: plenty of black opossums Discussion on Current Name: Aberfeldy township n by William Anderson after burgh on Tay River, Scotland - see Nambrok (q.v.),  Hagenauer in Smyth 1878b: 190.","Braiakaulung,Woiwurrung",Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (146.4381352 -37.8369395)
84,VIC,BAW BAW SHIRE,31606,ABERFELDY RIVER LEFT BRANCH,HISTORICAL,WACO,WATERCOURSE,146.4702655,-37.6720504,9141,No Gender,,FALSE,,,,,,From a place in Scotland.,,,,,,,Book,John George Saxton,Victoria Place-Names And Their Origin,,,1907,Saxton and Buckie,Clifton Hill,-,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.4702655 -37.6720504)
85,VIC,BAW BAW SHIRE,42,ABERFELDY RIVER NORTH BRANCH,REGISTERED,WACO,WATERCOURSE,146.4754168,-37.6531833,9140,No Gender,,FALSE,,,,,,From a place in Scotland.,,,,,,,Book,John George Saxton,Victoria Place-Names And Their Origin,,,1907,Saxton and Buckie,Clifton Hill,-,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.4754168 -37.6531833)
86,VIC,BAW BAW SHIRE,31605,ABERFELDY RIVER RIGHT BRANCH,HISTORICAL,WACO,WATERCOURSE,146.4754168,-37.6531833,9140,No Gender,,FALSE,,,,,,From a place in Scotland.,,,,,,,Book,John George Saxton,Victoria Place-Names And Their Origin,,,1907,Saxton and Buckie,Clifton Hill,-,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.4754168 -37.6531833)
87,VIC,BAW BAW SHIRE,43,ABERFELDY RIVER SOUTH BRANCH,REGISTERED,WACO,WATERCOURSE,146.4702655,-37.6720504,9141,No Gender,,FALSE,,,,,,From a place in Scotland.,,,,,,,Book,John George Saxton,Victoria Place-Names And Their Origin,,,1907,Saxton and Buckie,Clifton Hill,-,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.4702655 -37.6720504)
88,VIC,BAW BAW SHIRE,44,ABERFELDY SOUTH TRIG,REGISTERED,SUMA,SURVEY MARKER,146.3582001,-37.6970702,9142,No Gender,,FALSE,,,,,,From a place in Scotland.,,,,,,,Book,John George Saxton,Victoria Place-Names And Their Origin,,,1907,Saxton and Buckie,Clifton Hill,-,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.3582001 -37.6970702)
89,VIC,GLENELG SHIRE,45,ABERFOYLE SWAMP,REGISTERED,WETL,WETLAND,141.0212837,-37.5110859,13,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (141.0212837 -37.5110859)
90,VIC,GREATER SHEPPARTON CITY,46,ABGV 3,REGISTERED,RDST,RADIO STATION,145.6948671,-36.3595702,9143,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.6948671 -36.3595702)
91,VIC,BENALLA RURAL CITY,123684,ABORIGINAL GARDEN,REGISTERED,PARK,PARK,145.9782782,-36.5477164,123010,No Gender,,FALSE,,,2018-09-06,"G36, PAGE 1939",,"In 2015 Council was approached to consider amending the name from Indigenous Garden to Aboriginal Garden. The elders in the community wish to reclaim the word &#39;Aboriginal&#39; and stressed the importance of the word to their people. There are three tribes in the Benalla area, the Yorta Yorta, Pangerang and Taungurong, so the word &#39;Aboriginal&#39; encapsulates all three tribes.",Aboriginal,,,,,2018,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Benalla Rural City,,,,,POINT (145.9782782 -36.5477164)
92,VIC,DAREBIN CITY,47,ABRAHAMS RESERVE,REGISTERED,PARK,PARK,144.9804226,-37.7581812,9144,Woman,,FALSE,,,,,,'Named after the late Agnes Abrahams.  A pioneer resident of the Brunswick municipality well known for her philanthropic gestures.  Mrs. Abrahams lived all of her life in Brunswick and died at the age of 92.  Her father and brothers were instrumental in the building of many properties in the municipality.',,,,,,,Manuscript,Place Names Committee Files,Submission,27,5,1980,,,1,,,,,,,PNC file number 806,,,,,,,,,,,,,,,,,POINT (144.9804226 -37.7581812)
93,VIC,NORTHERN GRAMPIANS SHIRE,48,ABRUPT PEAK,REGISTERED,PEAK,PEAK,142.581812,-37.2331811,14,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.581812 -37.2331811)
94,VIC,KINGSTON CITY,115822,ACACIA AVENUE PRESCHOOL,RECORDED,EAED,EARLY EDUCATION,145.0867819,-37.9826549,115577,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.0867819 -37.9826549)
95,VIC,YARRA CITY,115823,ACACIA CHILDRENS CENTRE,RECORDED,EAED,EARLY EDUCATION,144.9975609,-37.8146488,115578,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.9975609 -37.8146488)
96,VIC,WHITTLESEA CITY,107058,ACACIA COLLEGE,REGISTERED,SESC,SECONDARY SCHOOL,145.075507,-37.599019,106817,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.075507 -37.599019)
97,VIC,YARRA CITY,115824,ACACIA FITZROY CRECHE,RECORDED,CHCA,CHILD CARE,144.9796059,-37.8026868,115579,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.9796059 -37.8026868)
98,VIC,ARARAT RURAL CITY,49,ACACIA GULLY,REGISTERED,WACO,WATERCOURSE,142.98126,-37.20457,16,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.98126 -37.20457)
99,VIC,YARRA RANGES SHIRE,50,ACACIA PICNIC AREA,REGISTERED,PARK,PARK,145.3204226,-37.8870702,9145,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.3204226 -37.8870702)
100,VIC,YARRA CITY,105416,ACADEMY OF MARY IMMACULATE,REGISTERED,SESC,SECONDARY SCHOOL,144.9744158,-37.8036984,105186,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.9744158 -37.8036984)
101,VIC,EAST GIPPSLAND SHIRE,31607,ACCOMMADATION CREEK,HISTORICAL,WACO,WATERCOURSE,148.524052,-37.1098381,9146,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.524052 -37.1098381)
102,VIC,EAST GIPPSLAND SHIRE,51,ACCOMMODATION CREEK,REGISTERED,WACO,WATERCOURSE,148.524052,-37.1098381,9146,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.524052 -37.1098381)
103,VIC,MANNINGHAM CITY,115825,ACE CHILD CARE CENTRE,RECORDED,CHCA,CHILD CARE,145.1507139,-37.7949408,115580,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1507139 -37.7949408)
104,VIC,EAST GIPPSLAND SHIRE,52,ACE OF CLUBS CREEK,REGISTERED,WACO,WATERCOURSE,148.9406871,-37.5360605,9147,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (148.9406871 -37.5360605)
105,VIC,KINGSTON CITY,115826,ACES HOLIDAY FUN,RECORDED,SCCA,SCHOOL CAMP,145.096585,-38.013996,115581,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.096585 -38.013996)
106,VIC,MURRINDINDI SHIRE,100121,ACHERON,REGISTERED,LOCB,LOCALITY,145.704081,-37.270512,100107,No Gender,,FALSE,,,1998-09-24,"G38, p.2466",,"Acheron is the name of a river, a settlement, an Aboriginal station, gold diggings at Swamp Creek, a gap in the Great Dividing Range, a pastoral run, a ridge in the Black Range State Forest, and a scenic road called the Acheron Way (Sinnot 2003). Saxton (1907: 5) considered it was a &#39;Classical name&#39;. According to Martin (1944: 5) Acheron Way &#39;was the name of a river in Epirus (north-west ancient Greece), regarded in awe as connected with the underworld&#39;. Blake (1977: 22) commented &#39;in 1839 Fletcher and Coburn took up their stn [station] between Acheron and Rubicon rivers, naming it after ancient Greek river which reputedly flowed to underworld&#39;. Massola (1968) does not assert that Acheron is an Aboriginal placename. Barry Blake (2001 in Clark and Heydon 2002) considers it is a distortion of the Aboriginal name &#39;Ngaragon&#39;. Sinnott has argued that Les Blake (1977) was unaware of the Aboriginal (Taungurong) name for the river: Agaroon (Neumayer) or Nyaggeron. Barry Blake has suggested that the original Taungurong word was Ngaragon. However, Cockburn and Fletcher would have been well placed to modify the Taungurong name or names to Niagaroon and Acheron, as the two men were the first licensees (1839) of both pastoral runs. (Also, Europeans often failed to hear or record the initial ng- in Aboriginal words). Acheron is the Latin spelling of Greek Ackheron (Ã  Ã  Ã Â©Ã  Ã  Ã Â½) &#34;River of Woe&#34;, from akhos (Ã Â±Ã  Ã Â¿Ã  ), distress. The Acheron was one of the rivers of the Underworld or kingdom of Hades, and also the name of a river in Epirus, Greece. (Sinnott 2003: 11)

This placename may be an example of polysemy, in that the first European settlers heard Ngaragon and used &#39;Acheron&#39; in its place, or then again its similarity may be purely coincidental.",,,,,,,Book,"Ian D. Clark, Luise Hercus and Laura Kostanski",Indigenous and Minority Placenames Australian and International Perspectives,,,2014,ANU Press,Canberra,-,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.704081 -37.270512)
107,VIC,MURRINDINDI SHIRE,54,ACHERON,REGISTERED,PRSH,PARISH OR HUNDRED,145.6765337,-37.2409591,9149,No Gender,,FALSE,,,,,,"Traditional Name: Ngaragon Explanation: N/A Discussion on Current Name: n by Fletcher and Coburn in late 1830s,  rural locality S of Alexandra,  Acheron Ri is a tributary of the Goulburn Ri,  Blake 2001.",Daungwurrung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (145.6765337 -37.2409591)
108,VIC,MURRINDINDI SHIRE,54,ACHERON,REGISTERED,PRSH,PARISH OR HUNDRED,145.6765337,-37.2409591,9149,No Gender,,FALSE,,,,,,"Parish, settlement. The place-name originally covered a much wider area than now. In the 1890s, as a result of agitation by J. B. Coombs, the upper or southern part - where the Acheron and Little Rivers join - was renamed Taggerty (q.v.), and Lower Acheron - where the Acheron River joins the Goulburn - was renamed just Acheron. Mrs. Janet McIlwraith's private school, known as Niagaroona, was sold and became Acheron state school (1874-95, 1899 - 1984). For the origin of the name, see Acheron River.",,,,,,,Book,"Sinnott, Nigel","Place-Names of the Alexandra, Lake Eildon and Big River Area of Victoria",,,,Friends of the Alexandra Library,Alexandra,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.6765337 -37.2409591)
109,VIC,MURRINDINDI SHIRE,100121,ACHERON,REGISTERED,LOCB,LOCALITY,145.704081,-37.270512,100107,No Gender,,FALSE,,,1998-09-24,"G38, p.2466",,"Traditional Name: Ngaragon Explanation: N/A Discussion on Current Name: n by Fletcher and Coburn in late 1830s,  rural locality S of Alexandra,  Acheron Ri is a tributary of the Goulburn Ri,  Blake 2001.",Daungwurrung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (145.704081 -37.270512)
110,VIC,MURRINDINDI SHIRE,55,ACHERON CUTTING,REGISTERED,ROCU,ROAD CUTTING,145.6832003,-37.2445702,9150,No Gender,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.6832003 -37.2445702)
