,State,Municipality,Name Id,Place Name,Place Name Status,Feature Type Code,Feature Type,Longitude,Latitude,Place Id,Gender,Gazette Published date,Gazette Reference,Gazette URL,Historical Information,Origin Language,Australian Indigenous Language,Anzac Related Name,Date First Recorded Day,Date First Recorded Month,Date First Recorded Year,Source,Author,Title,Date Published Day,Date Published Month,Date Published Year,Publisher,Place of Publication,Pages(s),Editor,Chapter Title,Journal Name,Issue,Year,Newspaper,File Number,Site Owner,Page Title,Site Title,Url,Location,Type of Artefact,Cartographer,Scale,Informant,Tape Title,Tape Number,Municipal Name,Endorsed by Council,Council Minutes,Organisation Name,Endorsed by GPNAP,WKT
62,VIC,BASS COAST SHIRE,127325,ALBATROSS DRIVE,REGISTERED,RNO,ROAD NAME ORIGIN,145.7067641,-38.6300391,126486,,,,,Flora / Fauna.,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Bass Coast Shire,Yes,,,,POINT (145.7067641 -38.6300391)
63,VIC,WANGARATTA RURAL CITY,123280,ALBERT COURT,REGISTERED,RNO,ROAD NAME ORIGIN,146.3269112,-36.377849,122635,,,,,"Named by Ray Stamp after his grandfather, Albert.",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural City of Wangaratta,,,,,POINT (146.3269112 -36.377849)
64,VIC,WHITEHORSE CITY,128036,ALBERT CRESCENT,REGISTERED,RNO,ROAD NAME ORIGIN,145.1028664,-37.8236237,127189,,,,,Named after the Prince Consort of Queen Victoria.,,,,,,,Book,Charles F. Williams,The Origins of Box Hill Street Names,,4.0,1985.0,Box Hill City Council,"1022 Whitehorse Road, Box Hill 3128, Victoria",11,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1028664 -37.8236237)
65,VIC,INDIGO SHIRE,126314,ALBERT LANE,REGISTERED,RNO,ROAD NAME ORIGIN,146.39155,-36.0088351,125483,,,,,"In recognition of the efforts of Albert Mills, a long time resident of Wahgunyah, who was responsible for the building of the road to its present condition.",,,,,,2010.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Indigo Shire,,,,,POINT (146.39155 -36.0088351)
66,VIC,BASS COAST SHIRE,127577,ALBERT RUTTLE DRIVE,REGISTERED,RNO,ROAD NAME ORIGIN,145.6891036,-38.6318407,126741,,,,,Named after Albert Ruttle who operated a bluestone quarry in the lane. The Ruttle&#39;s were early members of the local Methodist Church. ,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Bass Coast Shire,Yes,,,,POINT (145.6891036 -38.6318407)
67,VIC,WARRNAMBOOL CITY,120282,ALBERT STREET,REGISTERED,RNO,ROAD NAME ORIGIN,142.4592884,-38.370718,119846,,,,,"Named after the Prince Consort, husband of Queen Victoria, Prince Albert (1819-1861).",,,,,8.0,1872.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.4592884 -38.370718)
68,VIC,WARRNAMBOOL CITY,120286,ALBERT STREET,REGISTERED,RNO,ROAD NAME ORIGIN,142.490735,-38.3214764,119850,,,,,"Origin unknown but likely to have been named after the Prince Consort, husband of Queen Victoria, Prince Albert (1819-1861).",,,,,,1855.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.490735 -38.3214764)
69,VIC,WHITEHORSE CITY,128091,ALBERTA AVENUE,REGISTERED,RNO,ROAD NAME ORIGIN,145.1356062,-37.8094256,127242,,,,,Named after a variety of peach that was grown in a nearby orchard.,,,,,,,Book,Charles F. Williams,The Origins of Box Hill Street Names,,4.0,1985.0,Box Hill City Council,"1022 Whitehorse Road, Box Hill 3128, Victoria",15,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1356062 -37.8094256)
70,VIC,WODONGA CITY,122928,ALBERTSON ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,146.721957,-36.0733516,122295,,,,,"Road located at the Logic Industrial Hub, Barnawartha North.

P. Albertson owned a large parcel of land where the Logic Service Centre and Fatigue Management Centre is now located (1730 Murray Valley Highway).  Land owners name appears on Barnawartha North County of Bogong Parish Plan - map reproduced 1968.
It has been recorded that P. Albertson owned this parcel as early as 1879.

Road name appeared on LOGIC Industrial Hub Estate Plan of Subdivision PS607549 dated 16th June 2008.",,,,,,,Council,,,,,,,, ,,,,,,,,,,,,,,,,,,,City of Wodonga,,,,,POINT (146.721957 -36.0733516)
71,VIC,MELBOURNE CITY,119554,ALBION ALLEY,REGISTERED,RNO,ROAD NAME ORIGIN,144.9644173,-37.8128206,119163,,,,,"Albion Alley is named after the Albion Hotel in bourke Street which was the city terminus of Cobb & Co. Coaches.

See also: www.historyvictoria.org.au",,,,,,,Newspaper,Royal Historical Society Victoria,Melbourne's Streets & Lanes,,,2004.0,,,,,,,RHSV Discovery Series Number 2,,Melbourne's Streets & Lanes,,,,,,,,,,,,,,,,,,POINT (144.9644173 -37.8128206)
72,VIC,WHITEHORSE CITY,128142,ALBION ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,145.1284679,-37.8249031,127293,,,,,"Named after &#39;Albion House&#39;, built by George Sim on this road.",,,,,,,Book,Charles F. Williams,The Origins of Box Hill Street Names,,4.0,1985.0,Box Hill City Council,"1022 Whitehorse Road, Box Hill 3128, Victoria",22,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1284679 -37.8249031)
73,VIC,BASS COAST SHIRE,123351,ALBON STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.4246335,-38.4108532,122702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.4246335 -38.4108532)
74,VIC,WYNDHAM CITY,126829,ALCOCK ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,144.7292464,-37.8284263,125988,,,,,"John Alcock was born in Wyndham Shire in 1871 and lived on his father&#39;s farm in Tarneit. Alcock enlisted on 19 June 1915 at age 43 and arrived at Marseilles, France on 26 March 1916 as a Private with the 3rd Reinforcements for the 21st Battalion. Alcock was wounded in the back on 29 July 1916 and evacuated to the 44th Casualty Clearing Station. He died as a result of his wounds on 9 August 1916 and was buried at Purchvillers British Military Cemetery on the same day. Among the medals Alcock received posthumously were the Star Medal, British War Medal and Victory Medal.",,,Yes,,,2017.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Wyndham City,,,,,POINT (144.7292464 -37.8284263)
75,VIC,BAW BAW SHIRE,125008,ALDER ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,146.2359483,-38.1174761,124247,,,,,Named after an original land owner shown on the Tanjil Parish plan. ,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Baw Baw Shire Council,,,,,POINT (146.2359483 -38.1174761)
76,VIC,STRATHBOGIE SHIRE,119846,ALEX MCMASTER LANE,REGISTERED,RNO,ROAD NAME ORIGIN,145.5709157,-36.7488791,119443,,,,,Named after a local identity who had his home on land near the road.,,,,,,2006.0,Council,,,,,,,,1,,,,,,,,,,,,,,,,,,,Shire of Strathbogie,Yes,Contact Council for details.,,,POINT (145.5709157 -36.7488791)
77,VIC,WANGARATTA RURAL CITY,123833,ALEXANDER COURT,REGISTERED,RNO,ROAD NAME ORIGIN,146.3248551,-36.360909,123134,,,,,"Named after Alexander Thomas Clements, Justice  of the Peace; Councillor; Mayor of Borough of Wangaratta - 1893-94, 1894-95,  1903-04, 1910-11.",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural City of Wangaratta,,,,,POINT (146.3248551 -36.360909)
78,VIC,WANGARATTA RURAL CITY,123858,ALEXANDER LANE,REGISTERED,RNO,ROAD NAME ORIGIN,146.6220643,-36.4579504,123159,,,,,"Named after Ken Alexander, City Engineer.
",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural City of Wangaratta,,,,,POINT (146.6220643 -36.4579504)
79,VIC,WHITEHORSE CITY,128463,ALEXANDER STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.1885957,-37.8168928,127612,,,,,Named by Mr Edwards after his eldest son.,,,,,,,Website,Whitehorse Historical Society Inc.,,9.0,1.0,2023.0,,,,,,,,,,,Whitehorse Historical Society Inc.,Street Names,Whitehorse Historical Society Inc.,"https://whitehorsehistory.org.au/street-names/#:~:text=Street%20Names%20%20%20%20STREET%20%20,%20%20",,,,,,,,,,,,,POINT (145.1885957 -37.8168928)
80,VIC,BOROONDARA CITY,128037,ALEXANDRA AVENUE,REGISTERED,RNO,ROAD NAME ORIGIN,145.0718614,-37.8229501,127190,,,,,"Named for Queen Alexandra, wife of King Edward VIII and daughter-in-law of Queen Victoria.",,,,,,,Book,Charles F. Williams,The Origins of Box Hill Street Names,,4.0,1985.0,Box Hill City Council,"1022 Whitehorse Road, Box Hill 3128, Victoria",11,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.0718614 -37.8229501)
81,VIC,WARRNAMBOOL CITY,120287,ALEXANDRA CRESCENT,REGISTERED,RNO,ROAD NAME ORIGIN,142.4662192,-38.3835979,119851,,,,,"The ""Alexandra"", built in 1863, was shipwrecked in Lady Bay, Warrnambool in March 1882 just after commencing a voyage from Warrnambool to Sydney. The ""Alexandra"" was probably named for Princess Alexandra who in 1863 married the Prince of Wales and in 1901 became Queen of England.",,,,,,1993.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.4662192 -38.3835979)
82,VIC,YARRA CITY,130233,ALEXANDRA PARADE,REGISTERED,RNO,ROAD NAME ORIGIN,144.9824001,-37.7937724,129181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.9824001 -37.7937724)
83,VIC,STONNINGTON CITY,125255,ALEXANDRA STREET,REGISTERED,RNO,ROAD NAME ORIGIN,144.987318,-37.8406205,124494,,,,,Previously known as Victoria Street. ,,,,,,,Council,,,,,,,,12,,,,,,,,,,,,,,,,,,,City of Stonnington,,,,,POINT (144.987318 -37.8406205)
84,VIC,MELBOURNE CITY,119985,ALFRED PLACE,REGISTERED,RNO,ROAD NAME ORIGIN,144.9702422,-37.8143952,119573,,,,,"Named after migrant ship or birth of Prince Alfred, 6 August 1844, who visited Australia as Duke of Edinburgh (1867-1868).",,,,18.0,2.0,2004.0,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royal Historical Society of Victoria,,POINT (144.9702422 -37.8143952)
85,VIC,STONNINGTON CITY,125262,ALFRED STREET,REGISTERED,RNO,ROAD NAME ORIGIN,144.985801,-37.8473215,124501,,,,,Previously known as William Street. ,,,,,,,Council,,,,,,,,13,,,,,,,,,,,,,,,,,,,City of Stonnington,,,,,POINT (144.985801 -37.8473215)
86,VIC,WARRNAMBOOL CITY,120288,ALICE PLACE,REGISTERED,RNO,ROAD NAME ORIGIN,142.514316,-38.3775714,119852,,,,,"Named for Alice Josephine Askew (nee Leahy) (1919-1986) mother of the developer, Mr. Robert Henry Askew (b.1940).",,,,,,1989.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.514316 -38.3775714)
87,VIC,WARRNAMBOOL CITY,120288,ALICE PLACE,REGISTERED,RNO,ROAD NAME ORIGIN,142.514316,-38.3775714,119852,,,,,"Named for Alice Josephine Askew (nee Leahy) (b.1919) mother of the developer, Mr. Robert Askew.",,,,,,1989.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.514316 -38.3775714)
88,VIC,WARRNAMBOOL CITY,120289,ALICE STREET,REGISTERED,RNO,ROAD NAME ORIGIN,142.588485,-38.3862342,119853,,,,,"Named after Alice Mullally (c.1815-1887), the second wife of William Osborne Allan (c.1810-1860), co-founder of Allansford. (A number of historical records give her name as Alicia).",,,,,,1855.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.588485 -38.3862342)
89,VIC,BALLARAT CITY,126903,ALICIA LANE,REGISTERED,RNO,ROAD NAME ORIGIN,143.8653363,-37.5546012,126062,,,,,"Alicia Lalor was born Alicia Dunne in Ireland and moved to Australia where she married Peter Lalor, the well-known Miner who later went on to become a speaker in Parliament and who was instrumental for his part in the Eureka uprising. Alicia played a pivotal role in the early days by supporting the men and these men of the goldfields relied heavily on the women for their support. Alicia was a teacher and highly regarded in her field. The women raised children, worked and made home in sometimes difficult living conditions. When Alicia died, her obituary wrote of a loved teacher, mother and wife (The Argus 1887).",,,,,,2017.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Ballarat City,,,,,POINT (143.8653363 -37.5546012)
90,VIC,WARRNAMBOOL CITY,120290,ALISON AVENUE,REGISTERED,RNO,ROAD NAME ORIGIN,142.5074815,-38.389355,119854,,,,,Subdivided by Frederick John Fox Trewartha (born 1920) and his wife Annie Beryl Ormsby Wilson (born 1924) and named after their daughter Alison Isabel Trewartha.,,,,21.0,11.0,1962.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.5074815 -38.389355)
91,VIC,WARRNAMBOOL CITY,120290,ALISON AVENUE,REGISTERED,RNO,ROAD NAME ORIGIN,142.5074815,-38.389355,119854,,,,,"Subdivided by Frederick John Fox Trewartha (born 1920, fl.2012) and his wife Annie Beryl Ormsby Wilson (born 1924) and named after their daughter Alison Isabel Noseda (born 1950) (nee Trewartha).",,,,21.0,11.0,1962.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.5074815 -38.389355)
92,VIC,WODONGA CITY,122929,ALISON COURT,REGISTERED,RNO,ROAD NAME ORIGIN,146.8805911,-36.1152891,122296,,,,,"Named after a member of the Watson family who developed Watson Estate.

Owners and Developers of Watson Estate were James Edward Watson, Brian Anthony Rebbechi, Mary Kathleen Rebbechi.  All were from Wangaratta.  
Surveyor - B. A Rebbechi, Surveyor & Engineer, 32 Rowan Street Wangaratta. 

Road name appeared on Watson Estate Plan of Subdivision LP91302 dated 27th August 1970.",,,,,,,Council,,,,,,,,  ,,,,,,,,,,,,,,,,,,,City of Wodonga,,,,,POINT (146.8805911 -36.1152891)
93,VIC,WARRNAMBOOL CITY,120291,ALISTAR PLACE,REGISTERED,RNO,ROAD NAME ORIGIN,142.4908424,-38.369621,119855,,,,,From the name of a nephew of the developer Mr. Gavan Dwyer.,,,,,,1990.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.4908424 -38.369621)
94,VIC,WODONGA CITY,122936,ALL SAINTS COURT,REGISTERED,RNO,ROAD NAME ORIGIN,146.883381,-36.1493963,122303,,,,,"Castle theme for Castle Heights Estate

All Saints Estate Castle, Wahgunyah, Victoria",,,,,,,Council,,,,,,,, ,,,,,,,,,,,,,,,,,,,City of Wodonga,Yes,,,,POINT (146.883381 -36.1493963)
95,VIC,WODONGA CITY,122930,ALLAMBIE CRESCENT,REGISTERED,RNO,ROAD NAME ORIGIN,146.88385,-36.1401774,122297,,,,,"Aboriginal or Native Australia theme for Moonya Estate.   

Moonya Estate was named by the developers.

Allambie is an aboriginal word which means to remain awhile.

Road name appears on Moonya Estate Plan of Subdivision LP94448 dated 15th February 1971.
",Aboriginal ,Yes,,,,,Council,,,,,,,, ,,,,,,,,,,,,,,,,,,,City of Wodonga,,,,,POINT (146.88385 -36.1401774)
96,VIC,WANGARATTA RURAL CITY,123834,ALLAN COURT,REGISTERED,RNO,ROAD NAME ORIGIN,146.3212412,-36.3602506,123135,,,,,"Named after William Kerr Allan, son of William Allan, who helped build the  first flour mill for Dr Mackay and John Reid and acted as flour-miller in the  early days of Wangaratta. His son, W.K. Allan was also a flour-miller and worked with his father. W.K.Allan was born at Wahgunyah in 1868, and died at Wangaratta in 1908. He was a Councillor, and Mayor of the Borough of  Wangaratta in 1901-02.
",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural City of Wangaratta,,,,,POINT (146.3212412 -36.3602506)
97,VIC,PYRENEES SHIRE,126911,ALLAN ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,143.4985724,-37.1341632,126069,,,,,"The name has a significant historical relationship to the Lamplough area, being the surname of several original settlers on a number of properties in the area, dating back to 1872. ",,,,,,2017.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Pyrenees Shire,,,,,POINT (143.4985724 -37.1341632)
98,VIC,PYRENEES SHIRE,126910,ALLAN ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,143.4985724,-37.1341632,126068,,,,,"The name has a significant historical relationship to the Lamplough area, being the surname of several original settlers on a number of properties in the area, dating back to 1872. ",,,,,,2017.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Pyrenees Shire,,,,,POINT (143.4985724 -37.1341632)
99,VIC,WARRNAMBOOL CITY,120292,ALLAN STREET,REGISTERED,RNO,ROAD NAME ORIGIN,142.4930489,-38.3698579,119856,,,,,"Named for John M. Allan who was one of the first settlers in the Allansford district.

However, note that the 1905 electoral roll shows that David Henry Allan (1840-1925), occupation overseer, and his wife Martha Maria Ellen (nee Tate) (1850-1935) were living at Russells Creek where Allan Street is located.

Previously known as Stephens Lane. The Warrnambool Council meeting held on 16 July 1963 decided that ""Necessary steps be taken to change the name of Stephens Lane to Allan Street"".",,,,16.0,7.0,1963.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.4930489 -38.3698579)
100,VIC,WARRNAMBOOL CITY,120292,ALLAN STREET,REGISTERED,RNO,ROAD NAME ORIGIN,142.4930489,-38.3698579,119856,,,,,"Named after a Mr Allan who lived in the Russells Creek area of Warrnambool. Possibly David Allan who is listed on the 1903 electoral roll as living at Russell's Creek, occupation overseer.

Previously known as Stephens Lane. The Warrnambool Council meeting held on 16 July 1963 decided that ""Necessary steps be taken to change the name of Stephens Lane to Allan Street"".",,,,16.0,7.0,1963.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.4930489 -38.3698579)
101,VIC,MOYNE SHIRE,121186,ALLANS ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,142.7386224,-38.2628572,120662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.7386224 -38.2628572)
102,VIC,MOUNT ALEXANDER SHIRE,126430,ALLENDALE ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,144.3470753,-37.0880462,125592,,,,,"The name Allendale was chosen by the Elphinstone Facilities Community Association, and is the name of an historic property in the vicinity of the roads.",,,,,,2013.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Mount Alexander Shire,,,,,POINT (144.3470753 -37.0880462)
103,VIC,WANGARATTA RURAL CITY,123859,ALLENS ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,146.4719241,-36.3066384,123160,,,,,Was named after the original selectors Charles and Maria Allen their descendants are still living there. Their son Frank was a councillor from 1958-61 in the Wangaratta Shire.,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural City of Wangaratta,,,,,POINT (146.4719241 -36.3066384)
104,VIC,HINDMARSH SHIRE,124996,ALLENS ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,141.3327943,-36.1768624,124235,,,,,This road commemorates the Allen family who have owned farmland along the road since as early as 1905.,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Hindmarsh Shire Council,,,,,POINT (141.3327943 -36.1768624)
105,VIC,HINDMARSH SHIRE,126847,ALLENS ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,141.3292895,-36.1984504,126006,,,,,The road is generally known in the community by this name.,,,,,,2017.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Hindmarsh Shire,,,,,POINT (141.3292895 -36.1984504)
106,VIC,HINDMARSH SHIRE,124996,ALLENS ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,141.3327943,-36.1768624,124235,,,,,The road is generally known in the community by this name.,,,,,,2017.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Hindmarsh Shire,,,,,POINT (141.3327943 -36.1768624)
107,VIC,LATROBE CITY,126912,ALLISS ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,146.4122427,-38.2161221,126070,,,,,"George Sharp Alliss was identified from the Morwell Cenotaph. This ANZAC was born in Morwell, enlisted in the Australian Imperial Force (AIF) in 1915 and died of wounds received in action the following year.",,,Yes,,,2017.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Latrobe City,,,,,POINT (146.4122427 -38.2161221)
108,VIC,WARRNAMBOOL CITY,122330,ALLWOOD RISE,REGISTERED,RNO,ROAD NAME ORIGIN,142.4893027,-38.3873912,121710,,,,,"Henry Allwood was born at Allansford in 1893 and was living at Dennington when he enlisted for service in the First World War on 3 June 1915. He left Australia on 20 August 1915 and arrived at Gallipoli in November 1915. He subsequently saw action in France and was wounded and captured on 10 April 1917 at Reincourt in the Battle of Bullecourt and was a prisoner of war till the war ended. At the end of the war he returned to Warrnambool and married Olive Annie Cullen in 1919. Records show that in the 1930s Henry was a farmer at Allansford Road, Warrnambool (the old name for the Princes Highway). Henry Allwood died in 1951.
",,,Yes,23.0,7.0,2015.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Warrnambool,Yes,,,,POINT (142.4893027 -38.3873912)
109,VIC,WANGARATTA RURAL CITY,123835,ALMA AVENUE,REGISTERED,RNO,ROAD NAME ORIGIN,146.3013508,-36.3455938,123136,,,,,"Named by Walter Hulme after a relative of his wife, Lesley.",,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural City of Wangaratta,,,,,POINT (146.3013508 -36.3455938)
110,VIC,STONNINGTON CITY,125140,ALMA STREET,REGISTERED,RNO,ROAD NAME ORIGIN,145.076717,-37.8820713,124379,,,,,Previously known in part as Gordon Street.,,,,,,,Council,,,,,,,,5,,,,,,,,,,,,,,,,,,,City of Stonnington,,,,,POINT (145.076717 -37.8820713)
111,VIC,BASS COAST SHIRE,127151,ALMURTA-GLEN FORBES ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,145.5671999,-38.4405282,126303,,,,,The name commemorates Allan Forbes.,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Bass Coast Shire,Yes,,,,POINT (145.5671999 -38.4405282)
112,VIC,BASS COAST SHIRE,127152,ALMURTA-GLEN FORBES ROAD,REGISTERED,RNO,ROAD NAME ORIGIN,145.5446292,-38.4588775,126304,,,,,The name commemorates Allan Forbes.,,,,,,,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Bass Coast Shire,Yes,,,,POINT (145.5446292 -38.4588775)
113,VIC,GOLDEN PLAINS SHIRE,126982,ALPHA LANE,REGISTERED,RNO,ROAD NAME ORIGIN,143.6946094,-37.7446706,126138,,,,,"In September 1859 the earliest deep-lead alluvial company, the Try Again, acquired a forty-nine-acre lease in the Devil&#39;s Kitchen, and drove the first tunnel into the cliffs. The Try Again and the Alpha companies together occupied a total of sixty or so acres enclosed by the &#39;frowning, rugged, moss-covered walls&#39; by September 1864. 
The Alpha Gold Mining Company was regarded as one of the principal mines in the area in March 1865.",,,,,,2018.0,Council,,,,,,,,,,,,,,,,,,,,,,,,,,,Golden Plains Shire,,,,,POINT (143.6946094 -37.7446706)
114,VIC,WHITEHORSE CITY,128464,ALRENE COURT,REGISTERED,RNO,ROAD NAME ORIGIN,145.182415,-37.8503527,127613,,,,,"Named after Albert and Rene Stevens, orchardists and first landowners.",,,,,,,Website,Whitehorse Historical Society Inc.,,9.0,1.0,2023.0,,,,,,,,,,,Whitehorse Historical Society Inc.,Street Names,Whitehorse Historical Society Inc.,"https://whitehorsehistory.org.au/street-names/#:~:text=Street%20Names%20%20%20%20STREET%20%20,%20%20",,,,,,,,,,,,,POINT (145.182415 -37.8503527)
